,name,gPlusPlaceId,location/lat,location/lng,address,url,categories,categoryName,average_rating,average_predict_rating,total_rows
5294,Trường Mầm non Họa Mi 3,ChIJYZyUjRwvdTERGpOEIZagdv4,10.7596421,106.6810287,"285 Đ. An Dương Vương, Phường 3, Quận 5, Thành phố Hồ Chí Minh 70000, Việt Nam","https://www.google.com/maps/place/Tr%C6%B0%E1%BB%9Dng+M%E1%BA%A7m+non+H%E1%BB%8Da+Mi+3/@10.7596421,106.6810287,17z/data=!3m1!4b1!4m6!3m5!1s0x31752f1c8d949c61:0xfe76a0962184931a!8m2!3d10.7596421!4d106.6810287!16s%2Fg%2F1wj_3jzd?hl=vi&entry=ttu",Trường mầm non,Trường mầm non,4.363636363636363,4.147210175979136,11
5295,Trường Mẫu Giáo Sơn Ca 3,ChIJZ7WUO1PWdDERvaEo-VTY86U,10.9139923,106.6752799,"WM7G+H4R, Nhị Bình, Hóc Môn, Thành phố Hồ Chí Minh, Việt Nam",https://www.google.com/maps/search/?api=1&query=all_places_no_search_ocr&query_place_id=ChIJZ7WUO1PWdDERvaEo-VTY86U,Trường học,Trường học,5.0,4.203692344389465,7
5296,Trường Mẫu Giáo Thiên Thần,ChIJ7x3dYokodTERjofVHXDiOuQ,10.828925,106.7061632,"78 Bình Lợi, Phường 13, Bình Thạnh, Thành phố Hồ Chí Minh 700000, Việt Nam","https://www.google.com/maps/place/Tr%C6%B0%E1%BB%9Dng+M%E1%BA%ABu+Gi%C3%A1o+Thi%C3%AAn+Th%E1%BA%A7n/@10.828925,106.7061632,17z/data=!3m1!4b1!4m6!3m5!1s0x3175288962dd1def:0xe43ae2701dd5878e!8m2!3d10.828925!4d106.7061632!16s%2Fg%2F11b7sxr6yc?hl=vi&entry=ttu",Trường mẫu giáo,Trường mẫu giáo,5.0,4.128698934381359,6
5297,Trường Mẫu giáo Tư thục Ánh sáng - MTG Tân Việt,ChIJgR6MjQcsdTERIUkvgXPB6as,10.7929454,106.6189722,"65 Lê Sát, Tân Quý, Tân Phú, Thành phố Hồ Chí Minh, Việt Nam",https://www.google.com/maps/search/?api=1&query=all_places_no_search_ocr&query_place_id=ChIJgR6MjQcsdTERIUkvgXPB6as,Trường học,Trường học,4.0,4.166426006271582,4
5298,Trường Nam Úc Scotch AGS - Cơ Sở Tây Sài Gòn,ChIJiaaGc_UtdTER7XF7uOtuZJg,10.7730955,106.6239842,"300 Hòa Bình, Phú Thạnh, Tân Phú, Thành phố Hồ Chí Minh 70000, Việt Nam",https://www.google.com/maps/search/?api=1&query=all_places_no_search_ocr&query_place_id=ChIJiaaGc_UtdTER7XF7uOtuZJg,"Trường quốc tế, Trường trung học nâng cao, Trường tiểu học, Trường học tư nhân, Trường học, Trường trung học, Trường trung học chuyên",Trường quốc tế,5.0,4.210912060419412,2
5299,Trường Ngô Thời Nhiệm Gò Vấp,ChIJ7W6lWwApdTERomlQV0YaDWA,10.832355,106.6738585,"2A Đ. Phan Văn Trị, Phường 10, Gò Vấp, Thành phố Hồ Chí Minh, Việt Nam","https://www.google.com/maps/place/Tr%C6%B0%E1%BB%9Dng+Ng%C3%B4+Th%E1%BB%9Di+Nhi%E1%BB%87m+G%C3%B2+V%E1%BA%A5p/@10.832355,106.6738585,17z/data=!3m1!4b1!4m6!3m5!1s0x317529005ba56eed:0x600d1a46575069a2!8m2!3d10.832355!4d106.6738585!16s%2Fg%2F11c5hxv9yj?hl=vi&entry=ttu","Trường học, Trường học tư nhân",Trường học,1.9285714285714288,3.799499819442722,14
5300,Trường PTLC Vinschool Central Park,ChIJH31Yv0UpdTERJMIgLtokjWg,10.7923566,106.7205622,"Đ. Nguyễn Hữu Cảnh, Vinhomes Tân Cảng, Bình Thạnh, Thành phố Hồ Chí Minh, Việt Nam","https://www.google.com/maps/place/Tr%C6%B0%E1%BB%9Dng+PTLC+Vinschool+Central+Park/@10.7923566,106.7205622,17z/data=!3m1!4b1!4m6!3m5!1s0x31752945bf587d1f:0x688d24da2e20c224!8m2!3d10.7923566!4d106.7205622!16s%2Fg%2F11dfmmx3n1?hl=vi&entry=ttu",Trường học,Trường học,4.523809523809524,4.005539413611968,21
5301,Trường Quân Sự Quân Khu 7,ChIJzXMWziMqdTERsl1EhMa6u7g,10.8558076,106.6220975,"6 Tô Ký, Trung Mỹ Tây, Quận 12, Thành phố Hồ Chí Minh, Việt Nam","https://www.google.com/maps/place/Tr%C6%B0%E1%BB%9Dng+Qu%C3%A2n+S%E1%BB%B1+Qu%C3%A2n+Khu+7/@10.8558076,106.6220975,17z/data=!3m1!4b1!4m6!3m5!1s0x31752a23ce1673cd:0xb8bbbac684445db2!8m2!3d10.8558076!4d106.6220975!16s%2Fg%2F1hc1wk2h8?hl=vi&entry=ttu",Trung tâm huấn luyện,Trung tâm huấn luyện,3.1875,3.9926298898318606,96
5302,Trường Quân Sự Thành Phố Cơ Sở Hai,ChIJjVscPaQyCzER4ZziUES2L3U,11.0674803,106.5190752,"3G89+XJW, Phạm Văn Cội, Củ Chi, Thành phố Hồ Chí Minh, Việt Nam","https://www.google.com/maps/place/Tr%C6%B0%E1%BB%9Dng+Qu%C3%A2n+S%E1%BB%B1+Th%C3%A0nh+Ph%E1%BB%91+C%C6%A1+S%E1%BB%9F+Hai/@11.0674803,106.5190752,17z/data=!3m1!4b1!4m6!3m5!1s0x310b32a43d1c5b8d:0x752fb64450e29ce1!8m2!3d11.0674803!4d106.5190752!16s%2Fg%2F11cm6w933x?hl=vi&entry=ttu",Trường học,Trường học,5.0,4.115395118361596,1
5303,Trường Quân sự Bộ Tư lệnh TPHCM,ChIJw6qLXqQyCzER9qZlvN0t090,11.06904,106.5188315,"3G99+JG8, ấp Bến Đình, xã Nhuận Đức, huyện Củ Chi, TP Hồ Chí Minh., Phạm Văn Cội, Củ Chi, Thành phố Hồ Chí Minh, Việt Nam","https://www.google.com/maps/place/Tr%C6%B0%E1%BB%9Dng+Qu%C3%A2n+s%E1%BB%B1+B%E1%BB%99+T%C6%B0+l%E1%BB%87nh+TPHCM/@11.06904,106.5188315,17z/data=!3m1!4b1!4m6!3m5!1s0x310b32a45e8baac3:0xddd32dddbc65a6f6!8m2!3d11.06904!4d106.5188315!16s%2Fg%2F11b6b2q2ch?hl=vi&entry=ttu",Trường học,Trường học,4.0625,4.0581549036362095,16
5304,Trường Quốc Tế Canada,ChIJmSmmdRAudTER-Y4QI5-IAGI,10.7137917,106.7287651,"07 Đ. Số 23, Khu đô thị Phú Mỹ Hưng, Quận 7, Thành phố Hồ Chí Minh 70000, Việt Nam","https://www.google.com/maps/place/Tr%C6%B0%E1%BB%9Dng+Qu%E1%BB%91c+T%E1%BA%BF+Canada/@10.7137917,106.7287651,17z/data=!3m1!4b1!4m6!3m5!1s0x31752e1075a62999:0x6200889f23108ef9!8m2!3d10.7137917!4d106.7287651!16s%2Fg%2F1tk_lsbg?hl=vi&entry=ttu",Trường quốc tế,Trường quốc tế,4.1875,4.042407500331886,64
5305,Trường Quốc Tế Hàn Quốc,ChIJq6qqf10ldTERwubtkrKy_sU,10.7219425,106.7324489,"21 Tân Phú, Quận 7, Thành phố Hồ Chí Minh, Việt Nam","https://www.google.com/maps/place/Tr%C6%B0%E1%BB%9Dng+Qu%E1%BB%91c+T%E1%BA%BF+H%C3%A0n+Qu%E1%BB%91c/@10.7219425,106.7324489,17z/data=!3m1!4b1!4m6!3m5!1s0x3175255d7faaaaab:0xc5feb2b292ede6c2!8m2!3d10.7219425!4d106.7324489!16s%2Fg%2F11bt_n_m_q?hl=vi&entry=ttu","Trường quốc tế, Trường học",Trường quốc tế,4.4,4.162633829665573,30
5306,Trường Quốc Tế Nhật Bản,ChIJ2dLA0GYldTERPymksos7gTQ,10.725318,106.730032,"M9 Tân Phú, P, Quận 7, Thành phố Hồ Chí Minh, Việt Nam","https://www.google.com/maps/place/Tr%C6%B0%E1%BB%9Dng+Qu%E1%BB%91c+T%E1%BA%BF+Nh%E1%BA%ADt+B%E1%BA%A3n/@10.725318,106.730032,17z/data=!3m1!4b1!4m6!3m5!1s0x31752566d0c0d2d9:0x34813b8bb2a4293f!8m2!3d10.725318!4d106.730032!16s%2Fg%2F121c9_n2?hl=vi&entry=ttu","Trường quốc tế, Trường học",Trường quốc tế,4.727272727272728,4.221968564675611,11
5307,Trường Quốc Tế Việt Nam - Phần Lan,ChIJvc9zLjQvdTER03Qv4Ce0KQI,10.7325401,106.6949992,"01 Đ. D1, Tân Hưng, Quận 7, Thành phố Hồ Chí Minh, Việt Nam","https://www.google.com/maps/place/Tr%C6%B0%E1%BB%9Dng+Qu%E1%BB%91c+T%E1%BA%BF+Vi%E1%BB%87t+Nam+-+Ph%E1%BA%A7n+Lan/@10.7325401,106.6949992,17z/data=!3m1!4b1!4m6!3m5!1s0x31752f342e73cfbd:0x229b427e02f74d3!8m2!3d10.7325401!4d106.6949992!16s%2Fg%2F11hzskk87t?hl=vi&entry=ttu",Trường học,Trường học,3.0588235294117645,3.999135374697521,17
5308,Trường Quốc tế Nam Sài Gòn,ChIJt2W3KO0vdTERbyuoGyvn79I,10.7222995,106.7087845,"78 Nguyễn Đức Cảnh, Tân Phong, Quận 7, Thành phố Hồ Chí Minh 700000, Việt Nam","https://www.google.com/maps/place/Tr%C6%B0%E1%BB%9Dng+Qu%E1%BB%91c+t%E1%BA%BF+Nam+S%C3%A0i+G%C3%B2n/@10.7222995,106.7087845,17z/data=!3m1!4b1!4m6!3m5!1s0x31752fed28b765b7:0xd2efe72b1ba82b6f!8m2!3d10.7222995!4d106.7087845!16s%2Fm%2F05zrblp?hl=vi&entry=ttu",Trường quốc tế,Trường quốc tế,4.162790697674419,4.1357675045176565,43
5309,Trường Quốc tế Pháp Marguerite Duras,ChIJxaq-DVbfdDERcsKN26Z9T-M,10.8708815,106.8250958,"260 Đường 11, Long Bình, Thành Phố Thủ Đức, Thành phố Hồ Chí Minh, Việt Nam",https://www.google.com/maps/search/?api=1&query=all_places_no_search_ocr&query_place_id=ChIJxaq-DVbfdDERcsKN26Z9T-M,Trường học tư nhân,Trường học tư nhân,3.409090909090909,4.136647687940352,22
5310,Trường Quốc tế Á Châu (Cong Hoa Campus),ChIJd66JOjYpdTERsLSxr_nm25A,10.7995185,106.6536941,"18A1 Đ. Cộng Hòa, Phường 12, Tân Bình, Thành phố Hồ Chí Minh, Việt Nam","https://www.google.com/maps/place/Tr%C6%B0%E1%BB%9Dng+Qu%E1%BB%91c+t%E1%BA%BF+%C3%81+Ch%C3%A2u+(Cong+Hoa+Campus)/@10.7995185,106.6536941,17z/data=!3m1!4b1!4m6!3m5!1s0x317529363a89ae77:0x90dbe6f9afb1b4b0!8m2!3d10.7995185!4d106.6536941!16s%2Fg%2F11b6b60q2t?hl=vi&entry=ttu",Trường học,Trường học,4.713513513513513,4.0875462322071,185
5311,Trường Quốc tế Úc,ChIJS2z_VnQmdTERTFdQFvspjJ8,10.7899744,106.7505428,"264 Đ. Mai Chí Thọ, An Phú, Quận 9, Thành phố Hồ Chí Minh, Việt Nam",https://www.google.com/maps/search/?api=1&query=all_places_no_search_ocr&query_place_id=ChIJS2z_VnQmdTERTFdQFvspjJ8,"Trường quốc tế, Trường nội trú, Trường mầm non, Trường tiểu học, Trường học tư nhân, Trường trung học",Trường quốc tế,4.03030303030303,4.114968191331212,33
5312,Trường Quốc tế Đài Loan TP.HCM,ChIJg3tcJGcldTERBe77TQKvnrw,10.7238178,106.7310006,"Lô S3 Tân Phú, Quận 7, Thành phố Hồ Chí Minh, Việt Nam","https://www.google.com/maps/place/Tr%C6%B0%E1%BB%9Dng+Qu%E1%BB%91c+t%E1%BA%BF+%C4%90%C3%A0i+Loan+TP.HCM/@10.7238178,106.7310006,17z/data=!3m1!4b1!4m6!3m5!1s0x31752567245c7b83:0xbc9eaf024dfbee05!8m2!3d10.7238178!4d106.7310006!16s%2Fg%2F11clfxd6_c?hl=vi&entry=ttu","Trường quốc tế, Trường học",Trường quốc tế,4.333333333333333,4.1241161819231165,12
5313,Trường Song Ngữ Quốc Tế Canada BCIS - Bilingual Canadian International School,ChIJz43xHr0ldTER0t0iUcrKMx8,10.7142012,106.7282858,"86 Đ. Số 23, Phú Mỹ, Quận 7, Thành phố Hồ Chí Minh 70000, Việt Nam","https://www.google.com/maps/place/Tr%C6%B0%E1%BB%9Dng+Song+Ng%E1%BB%AF+Qu%E1%BB%91c+T%E1%BA%BF+Canada+BCIS+-+Bilingual+Canadian+International+School/@10.7142012,106.7282858,17z/data=!3m1!4b1!4m6!3m5!1s0x317525bd1ef18dcf:0x1f33caca5122ddd2!8m2!3d10.7142012!4d106.7282858!16s%2Fg%2F11jybk8b2l?hl=vi&entry=ttu",Trường quốc tế,Trường quốc tế,3.615384615384616,4.126885325041069,13
5314,Trường Song ngữ Quốc tế EMASI Vạn Phúc - EMASI Schools,ChIJzePqGkgpdTER36g_0tZuwEY,10.8424879,106.7136453,"2 Đ. Số 5, Khu đô Thị Vạn Phúc, Thủ Đức, Thành phố Hồ Chí Minh 700000, Việt Nam",https://www.google.com/maps/search/?api=1&query=all_places_no_search_ocr&query_place_id=ChIJzePqGkgpdTER36g_0tZuwEY,Trường song ngữ,Trường song ngữ,4.8,3.86310674723728,35
5315,Trường Song ngữ Quốc tế Hoàng Gia - ROYAL SCHOOL,ChIJ9957ob4vdTER3ZyoO9Oz8To,10.7324348,106.7111178,"08 Đặng Đại Độ, Tân Phong, Quận 7, Thành phố Hồ Chí Minh 700000, Việt Nam","https://www.google.com/maps/place/Tr%C6%B0%E1%BB%9Dng+Song+ng%E1%BB%AF+Qu%E1%BB%91c+t%E1%BA%BF+Ho%C3%A0ng+Gia+-+ROYAL+SCHOOL/@10.7324348,106.7111178,17z/data=!3m1!4b1!4m6!3m5!1s0x31752fbea17bdef7:0x3af1b3d33ba89cdd!8m2!3d10.7324348!4d106.7111178!16s%2Fg%2F11h5l_cfvz?hl=vi&entry=ttu",Trường học,Trường học,4.592592592592593,4.056065550377669,27
5316,"Trường TH, THCS và THPT Thanh Bình",ChIJDROq4jUpdTERinvVyQi6UlM,10.7971205,106.6536706,"12 Nguyễn Thái Bình, Phường 12, Tân Bình, Thành phố Hồ Chí Minh, Việt Nam","https://www.google.com/maps/place/Tr%C6%B0%E1%BB%9Dng+TH,+THCS+v%C3%A0+THPT+Thanh+B%C3%ACnh/@10.7971205,106.6536706,17z/data=!3m1!4b1!4m6!3m5!1s0x31752935e2aa130d:0x5352ba08c9d57b8a!8m2!3d10.7971205!4d106.6536706!16s%2Fg%2F1tdl3mvk?hl=vi&entry=ttu","Trường học tư nhân, Trường cấp ba, Trường trung học phổ thông",Trường học tư nhân,3.6296296296296298,4.105745751299734,27
5317,Trường TH-THCS-THPT Tân Phú,ChIJHeHr568udTER6Ws8N8vgqG0,10.7830295,106.6401139,"519 Đ. Kênh Tân Hóa, P, Tân Phú, Thành phố Hồ Chí Minh, Việt Nam",https://www.google.com/maps/search/?api=1&query=all_places_no_search_ocr&query_place_id=ChIJHeHr568udTER6Ws8N8vgqG0,"Trường cấp ba, Trường học tư nhân",Trường cấp ba,4.899590163934426,4.126389067477269,488
5318,Trường THCS & THPT Bác Ái,ChIJRTAHMLkudTER6Nj8w18IID8,10.7769182,106.6484682,"187 Đ. Gò Cẩm Đệm, Phường 10, Tân Bình, Thành phố Hồ Chí Minh, Việt Nam","https://www.google.com/maps/place/Tr%C6%B0%E1%BB%9Dng+THCS+%26+THPT+B%C3%A1c+%C3%81i/@10.7769182,106.6484682,17z/data=!3m1!4b1!4m6!3m5!1s0x31752eb930073045:0x3f20085fc3fcd8e8!8m2!3d10.7769182!4d106.6484682!16s%2Fg%2F11h0j08r7?hl=vi&entry=ttu",Trường học,Trường học,4.333333333333333,3.943133225587564,3
5319,Trường THCS & THPT Diên Hồng,ChIJf56kQN0udTERDzkbZ2F5ivA,10.770551,106.6654767,"11 Đ. Thành Thái, Phường 14, Quận 10, Thành phố Hồ Chí Minh, Việt Nam","https://www.google.com/maps/place/Tr%C6%B0%E1%BB%9Dng+THCS+%26+THPT+Di%C3%AAn+H%E1%BB%93ng/@10.770551,106.6654767,17z/data=!3m1!4b1!4m6!3m5!1s0x31752edd40a49e7f:0xf08a7961671b390f!8m2!3d10.770551!4d106.6654767!16s%2Fg%2F1tmkhg9n?hl=vi&entry=ttu",Trường học,Trường học,3.923076923076923,3.8011507962157576,26
5320,Trường THCS & THPT Đinh Thiện Lý,ChIJNcSTEe0vdTERiBfFQfKIptk,10.7216074,106.7103338,"80 Nguyễn Đức Cảnh, Tân Phong, Quận 7, Thành phố Hồ Chí Minh, Việt Nam","https://www.google.com/maps/place/Tr%C6%B0%E1%BB%9Dng+THCS+%26+THPT+%C4%90inh+Thi%E1%BB%87n+L%C3%BD/@10.7216074,106.7103338,17z/data=!3m1!4b1!4m6!3m5!1s0x31752fed1193c435:0xd9a688f241c51788!8m2!3d10.7216074!4d106.7103338!16s%2Fm%2F0gyvddg?hl=vi&entry=ttu",Trường học tư nhân,Trường học tư nhân,4.142857142857143,4.207330840608186,35
5321,Trường THCS & THPT Đức Trí - Cơ sở 2,ChIJ-QYJCN8odTERQv2ET5kbo1k,10.8086575,106.6793134,"10 Hẻm 742 Nguyễn Kiệm, Phường 4, Phú Nhuận, Thành phố Hồ Chí Minh, Việt Nam","https://www.google.com/maps/place/Tr%C6%B0%E1%BB%9Dng+THCS+%26+THPT+%C4%90%E1%BB%A9c+Tr%C3%AD+-+C%C6%A1+s%E1%BB%9F+2/@10.8086575,106.6793134,17z/data=!3m1!4b1!4m6!3m5!1s0x317528df080906f9:0x59a31b994f84fd42!8m2!3d10.8086575!4d106.6793134!16s%2Fg%2F11x9lrmtx?hl=vi&entry=ttu",Trường học,Trường học,4.363636363636363,4.1690061199728055,11
5322,Trường THCS - THPT Nguyễn Khuyến,ChIJBbSMUnsodTERyTIEpWVLk_Q,10.8386797,106.7129138,"TP. HCM ĐT: 08.5.422.4911, Hiệp Bình Phước, Thủ Đức, Thành phố Hồ Chí Minh, Việt Nam",https://www.google.com/maps/search/?api=1&query=all_places_no_search_ocr&query_place_id=ChIJBbSMUnsodTERyTIEpWVLk_Q,Trường học,Trường học,4.166666666666667,4.179228415597724,6
5323,Trường THCS An Nhơn,ChIJEesffE0odTER2gabLXPVkS8,10.8408041,106.680603,"Hẻm 110 Số 30, Phường 6, Gò Vấp, Thành phố Hồ Chí Minh, Việt Nam","https://www.google.com/maps/place/Tr%C6%B0%E1%BB%9Dng+THCS+An+Nh%C6%A1n/@10.8408041,106.680603,17z/data=!3m1!4b1!4m6!3m5!1s0x3175284d7c1feb11:0x2f91d5732d9b06da!8m2!3d10.8408041!4d106.680603!16s%2Fg%2F1td9y577?hl=vi&entry=ttu",Trường THCS,Trường THCS,3.8181818181818175,3.920569525462937,22
5324,Trường THCS Bình Chiểu,ChIJu92eFPgndTERm2g0c8oWWmY,10.8734058,106.7329184,"2 Đ. Bình Chiểu, Bình Chiểu, Thủ Đức, Thành phố Hồ Chí Minh, Việt Nam",https://www.google.com/maps/search/?api=1&query=all_places_no_search_ocr&query_place_id=ChIJu92eFPgndTERm2g0c8oWWmY,Trường THCS,Trường THCS,4.37037037037037,4.2000463129285714,27
5325,Trường THCS Bình Quới Tây,ChIJZXsgyC8mdTERuS2URLCrOgQ,10.8218408,106.7336584,"376A Bình Quới, Phường 28, Bình Thạnh, Thành phố Hồ Chí Minh, Việt Nam","https://www.google.com/maps/place/Tr%C6%B0%E1%BB%9Dng+THCS+B%C3%ACnh+Qu%E1%BB%9Bi+T%C3%A2y/@10.8218408,106.7336584,17z/data=!3m1!4b1!4m6!3m5!1s0x3175262fc8207b65:0x43aabb044942db9!8m2!3d10.8218408!4d106.7336584!16s%2Fg%2F1tglkd6f?hl=vi&entry=ttu",Trường THCS,Trường THCS,4.0,4.143249123996617,8
5326,Trường THCS Bình Đông,ChIJ3Ze7K-MtdTERyYY3oQ_Ywjk,10.7173697,106.6259043,"58 Phú Định, Phường 16, Quận 8, Thành phố Hồ Chí Minh, Việt Nam","https://www.google.com/maps/place/Tr%C6%B0%E1%BB%9Dng+THCS+B%C3%ACnh+%C4%90%C3%B4ng/@10.7173697,106.6259043,17z/data=!3m1!4b1!4m6!3m5!1s0x31752de32bbb97dd:0x39c2d80fa13786c9!8m2!3d10.7173697!4d106.6259043!16s%2Fg%2F1tcwt6lx?hl=vi&entry=ttu","Trường THCS, Trường cấp ba",Trường THCS,4.05,4.201242959522776,20
5327,Trường THCS Bùi Văn Thủ,ChIJz-6SINordTERJciF2VodYjk,10.8338853,106.5984908,"1 Ấp Tiền lân, Bà Điểm, Hóc Môn, Thành phố Hồ Chí Minh, Việt Nam",https://www.google.com/maps/search/?api=1&query=all_places_no_search_ocr&query_place_id=ChIJz-6SINordTERJciF2VodYjk,Trường THCS,Trường THCS,3.0,3.976819500337443,5
5328,Trường THCS Chánh Hưng,ChIJQ5jyOlcudTERZhps26nJhCs,10.7424812,106.6664276,"995 Phạm Thế Hiển, Phường 5, Quận 8, Thành phố Hồ Chí Minh, Việt Nam","https://www.google.com/maps/place/Tr%C6%B0%E1%BB%9Dng+THCS+Ch%C3%A1nh+H%C6%B0ng/@10.7424812,106.6664276,17z/data=!3m1!4b1!4m6!3m5!1s0x31752e573af29843:0x2b84c9a9db6c1a66!8m2!3d10.7424812!4d106.6664276!16s%2Fg%2F1tr79918?hl=vi&entry=ttu",Trường THCS,Trường THCS,4.333333333333333,4.173142564457948,18
5329,Trường THCS Cát Lái,ChIJkd-zTsoldTERgGiCz5Vd-JA,10.7700022,106.7912529,"Số 15 Đường 69, khu phố 3, Quận 2, Thành phố Hồ Chí Minh, Việt Nam",https://www.google.com/maps/search/?api=1&query=all_places_no_search_ocr&query_place_id=ChIJkd-zTsoldTERgGiCz5Vd-JA,Trường THCS,Trường THCS,4.0,4.1778149968610405,9
5330,Trường THCS Cù Chính Lan,ChIJK7w9E5wodTERaXVr87jDVmU,10.8158591,106.7173921,"49 Thanh Đa, Phường 27, Bình Thạnh, Thành phố Hồ Chí Minh, Việt Nam","https://www.google.com/maps/place/Tr%C6%B0%E1%BB%9Dng+THCS+C%C3%B9+Ch%C3%ADnh+Lan/@10.8158591,106.7173921,17z/data=!3m1!4b1!4m6!3m5!1s0x3175289c133dbc2b:0x6556c3b8f36b7569!8m2!3d10.8158591!4d106.7173921!16s%2Fg%2F1tftnl60?hl=vi&entry=ttu",Trường THCS,Trường THCS,4.8,4.232335142959048,10
5331,Trường THCS Cửu Long,ChIJCRUj9a0odTERVAiL9lUt0eE,10.7914782,106.7144678,"02 Đường Võ Duy Ninh, Phường 22, Bình Thạnh, Thành phố Hồ Chí Minh, Việt Nam","https://www.google.com/maps/place/Tr%C6%B0%E1%BB%9Dng+THCS+C%E1%BB%ADu+Long/@10.7914782,106.7144678,17z/data=!3m1!4b1!4m6!3m5!1s0x317528adf5231509:0xe1d12d55f68b0854!8m2!3d10.7914782!4d106.7144678!16s%2Fg%2F1tc_1l5v?hl=vi&entry=ttu",Trường THCS,Trường THCS,3.8,4.039112169136891,15
5332,Trường THCS Dương Bá Trạc,ChIJnd5XbQgvdTERnn3ebS9K7nI,10.7477066,106.6879919,"134 D. Bá Trạc, Phường 2, Quận 8, Thành phố Hồ Chí Minh, Việt Nam","https://www.google.com/maps/place/Tr%C6%B0%E1%BB%9Dng+THCS+D%C6%B0%C6%A1ng+B%C3%A1+Tr%E1%BA%A1c/@10.7477066,106.6879919,17z/data=!3m1!4b1!4m6!3m5!1s0x31752f086d57de9d:0x72ee4a2f6dde7d9e!8m2!3d10.7477066!4d106.6879919!16s%2Fg%2F1td2jzqg?hl=vi&entry=ttu",Trường THCS,Trường THCS,3.625,4.080771248117702,16
5333,Trường THCS Gò Vấp,ChIJdU0k_PoodTERUH1H04T37zU,10.8254303,106.6853259,"1 Đường Nguyễn Du, Phường 7, Gò Vấp, Thành phố Hồ Chí Minh, Việt Nam","https://www.google.com/maps/place/Tr%C6%B0%E1%BB%9Dng+THCS+G%C3%B2+V%E1%BA%A5p/@10.8254303,106.6853259,17z/data=!3m1!4b1!4m6!3m5!1s0x317528fafc244d75:0x35eff784d3477d50!8m2!3d10.8254303!4d106.6853259!16s%2Fg%2F1td4xbpz?hl=vi&entry=ttu",Trường THCS,Trường THCS,4.181818181818182,4.161292345156794,11
5334,Trường THCS Hoàng Hoa Thám,ChIJOT-QB0YpdTERF0t6f-HHiP8,10.8035992,106.6467463,"135 Hoàng Hoa Thám, Phường 13, Tân Bình, Thành phố Hồ Chí Minh, Việt Nam","https://www.google.com/maps/place/Tr%C6%B0%E1%BB%9Dng+THCS+Ho%C3%A0ng+Hoa+Th%C3%A1m/@10.8035992,106.6467463,17z/data=!3m1!4b1!4m6!3m5!1s0x3175294607903f39:0xff88c7e17f7a4b17!8m2!3d10.8035992!4d106.6467463!16s%2Fg%2F1tgmss13?hl=vi&entry=ttu","Trường THCS, Trường học",Trường THCS,4.509803921568627,4.189478575397508,51
5335,Trường THCS Huỳnh Tấn Phát,ChIJ8xlbs3gldTERsZOGFshZ5mE,10.74318,106.7291169,"488 Huỳnh Tấn Phát, Bình Thuận, Quận 7, Thành phố Hồ Chí Minh, Việt Nam","https://www.google.com/maps/place/Tr%C6%B0%E1%BB%9Dng+THCS+Hu%E1%BB%B3nh+T%E1%BA%A5n+Ph%C3%A1t/@10.74318,106.7291169,17z/data=!3m1!4b1!4m6!3m5!1s0x31752578b35b19f3:0x61e659c8168693b1!8m2!3d10.74318!4d106.7291169!16s%2Fg%2F1td_2nwb?hl=vi&entry=ttu",Trường THCS,Trường THCS,4.066666666666666,4.066132784058124,30
5336,Trường THCS Huỳnh Văn Nghệ,ChIJJz0So5QpdTER4lcuakToxR0,10.855434,106.6470909,"237/65 Phạm Văn Chiêu, Phường 14, Gò Vấp, Thành phố Hồ Chí Minh, Việt Nam","https://www.google.com/maps/place/Tr%C6%B0%E1%BB%9Dng+THCS+Hu%E1%BB%B3nh+V%C4%83n+Ngh%E1%BB%87/@10.855434,106.6470909,17z/data=!3m1!4b1!4m6!3m5!1s0x31752994a3123d27:0x1dc5e8446a2e57e2!8m2!3d10.855434!4d106.6470909!16s%2Fg%2F11bw4k5cjd?hl=vi&entry=ttu","Trường THCS, Trường học",Trường THCS,3.954545454545455,4.147948209025566,22
5337,Trường THCS Hà Huy Tập (Quận Bình Thạnh),ChIJjXkhf8YodTER72xriq5LG4A,10.8024383,106.6940434,"7 Đ. Phan Đăng Lưu, Phường 3, Bình Thạnh, Thành phố Hồ Chí Minh, Việt Nam","https://www.google.com/maps/place/Tr%C6%B0%E1%BB%9Dng+THCS+H%C3%A0+Huy+T%E1%BA%ADp+(Qu%E1%BA%ADn+B%C3%ACnh+Th%E1%BA%A1nh)/@10.8024383,106.6940434,17z/data=!3m1!4b1!4m6!3m5!1s0x317528c67f21798d:0x801b4bae8a6b6cef!8m2!3d10.8024383!4d106.6940434!16s%2Fg%2F1tfbvys5?hl=vi&entry=ttu",Trường THCS,Trường THCS,3.4285714285714284,4.103789049794729,35
5338,Trường THCS Hậu Giang,ChIJnx7HbowudTER371rMGvGwoU,10.7548213,106.6487596,"8 Đ. Lò Siêu, Phường 16, Quận 11, Thành phố Hồ Chí Minh 70000, Việt Nam",https://www.google.com/maps/search/?api=1&query=all_places_no_search_ocr&query_place_id=ChIJnx7HbowudTER371rMGvGwoU,Trường THCS,Trường THCS,3.857142857142857,4.160538772900565,14
