"placeId","title","categories/0","categories/1","categories/2","categories/3","categories/4","categories/5","categories/6","categories/7","categories/8","categoryName","location/lat","location/lng","address","permanentlyClosed","url"
"ChIJL28R2WshdTER3o6CjUnaY5k","Quán Rùa Cu Ẩn","Nhà hàng",,,,,,,,,"Nhà hàng","10.8626288","106.8400964","VR7R+325, Unnamed Road, Long Bình, Quận 9, Thành phố Hồ Chí Minh, Việt Nam","false","https://www.google.com/maps/search/?api=1&query=all_places_no_search_ocr&query_place_id=ChIJL28R2WshdTER3o6CjUnaY5k"
"ChIJd-oRwqnYdDERDSZartmFwBw","Trường Trung Cấp Kỹ Thuật Nông Nghiệp Tp. Hcm","Trường học",,,,,,,,,"Trường học","10.8683468","106.8110096","52 Đường Số 400, Long Thạnh Mỹ, Thủ Đức, Thành phố Hồ Chí Minh, Việt Nam","false","https://www.google.com/maps/search/?api=1&query=all_places_no_search_ocr&query_place_id=ChIJd-oRwqnYdDERDSZartmFwBw"
"ChIJRRUTmZAhdTER7IaOACvt2es","Cầu Sạn","Cầu",,,,,,,,,"Cầu","10.8624841","106.8372203","cầu Sạn, Nguyễn Xiển, Long Bình, Quận 9, Thành phố Hồ Chí Minh, Việt Nam","false","https://www.google.com/maps/search/?api=1&query=all_places_no_search_ocr&query_place_id=ChIJRRUTmZAhdTER7IaOACvt2es"
"ChIJ1bctKi4ndTERngT_rciibNs","Sân bóng đá Thống Nhất WeSport","Sân bóng đá",,,,,,,,,"Sân bóng đá","10.8682582","106.8012165","20/93 tổ 10, Khu Phố 6, Thủ Đức, Thành phố Hồ Chí Minh 71308, Việt Nam","false","https://www.google.com/maps/search/?api=1&query=all_places_no_search_ocr&query_place_id=ChIJ1bctKi4ndTERngT_rciibNs"
"ChIJRZun5MYhdTERZbNSjxNLOuc","Cảng thủy nội địa Long Hưng","Văn phòng công ty",,,,,,,,,"Văn phòng công ty","10.8620365","106.8508674","Unnamed Road, Thành phố Biên Hòa, Đồng Nai, Việt Nam","false","https://www.google.com/maps/search/?api=1&query=all_places_no_search_ocr&query_place_id=ChIJRZun5MYhdTERZbNSjxNLOuc"
"ChIJAX6W1rwpdTERPPEw_y3FYOo","Nhà hàng Hoa viên Sơn Thuỷ","Nhà hàng",,,,,,,,,"Nhà hàng","10.8679867","106.8143542","16 Đường Số 1, Khu Phố Giãn Dân, Quận 9, Thành phố Hồ Chí Minh, Việt Nam","false","https://www.google.com/maps/search/?api=1&query=all_places_no_search_ocr&query_place_id=ChIJAX6W1rwpdTERPPEw_y3FYOo"
"ChIJC6GuvqMgdTERGRUgANY93i8","Mẫu giáo Long Bửu","Trường mẫu giáo","Trường học",,,,,,,,"Trường mẫu giáo","10.8615366","106.8373818","28915 Nguyễn Xiển, Long Bình, Quận 9, Thành phố Hồ Chí Minh, Việt Nam","false","https://www.google.com/maps/search/?api=1&query=all_places_no_search_ocr&query_place_id=ChIJC6GuvqMgdTERGRUgANY93i8"
"ChIJIUVagFcndTER3WSr_pcgwbQ","Nhà thờ Giáo xứ Minh Đức","Nhà thờ Công giáo",,,,,,,,,"Nhà thờ Công giáo","10.8673017","106.8069995","154 10 Đường Số, Việt Nam","false","https://www.google.com/maps/search/?api=1&query=all_places_no_search_ocr&query_place_id=ChIJIUVagFcndTER3WSr_pcgwbQ"
"ChIJ12k3YPwhdTERaYeKonBonZ8","Sân tập lái xe Huy Hoàng","Trường đào tạo lái xe",,,,,,,,,"Trường đào tạo lái xe","10.8608581","106.8410165","39 Đ. số 9, Long Bình, Quận 9, Thành phố Hồ Chí Minh 70000, Việt Nam","false","https://www.google.com/maps/search/?api=1&query=all_places_no_search_ocr&query_place_id=ChIJ12k3YPwhdTERaYeKonBonZ8"
"ChIJB_yAdushdTERjbeYzQq2gNs","Winmart +","Siêu thị",,,,,,,,,"Siêu thị","10.860245","106.836684","1033 Nguyễn Xiển, Long Bình, Quận 9, Thành phố Hồ Chí Minh, Việt Nam","false","https://www.google.com/maps/search/?api=1&query=all_places_no_search_ocr&query_place_id=ChIJB_yAdushdTERjbeYzQq2gNs"
"ChIJY56zw1QndTERJkqWrCUkLmI","Công viên Thảo Nguyên","Công viên",,,,,,,,,"Công viên","10.8661971","106.8165594","48 Đường Số 1A, Long Thạnh Mỹ, Quận 9, Thành phố Hồ Chí Minh, Việt Nam","false","https://www.google.com/maps/search/?api=1&query=all_places_no_search_ocr&query_place_id=ChIJY56zw1QndTERJkqWrCUkLmI"
"ChIJVVRfyychdTERG2WbeaduLWs","Công Ty Tnhh Dầu Khí Long Thuận","Trạm xăng",,,,,,,,,"Trạm xăng","10.8591385","106.8363041","3 Nguyễn Xiển, Long Bình, Quận 9, Thành phố Hồ Chí Minh, Việt Nam","false","https://www.google.com/maps/search/?api=1&query=all_places_no_search_ocr&query_place_id=ChIJVVRfyychdTERG2WbeaduLWs"
"ChIJ465Bw6IgdTERdMAnWTJjp60","KDC AN BÌnh","Cửa hàng tạp phẩm",,,,,,,,,"Cửa hàng tạp phẩm","10.8587395","106.8393785","VR5Q+FQR, 35, Long Bình, Quận 9, Thành phố Hồ Chí Minh, Việt Nam","false","https://www.google.com/maps/search/?api=1&query=all_places_no_search_ocr&query_place_id=ChIJ465Bw6IgdTERdMAnWTJjp60"
"ChIJq1j5vcAhdTERD5u76UtnG3I","Xưởng sx chả ram tôm đất","Tiệm bánh",,,,,,,,,"Tiệm bánh","10.8585326","106.8429001","125/23 Đường Số 6, Long Bình, Thủ Đức, Thành phố Hồ Chí Minh, Việt Nam","false","https://www.google.com/maps/search/?api=1&query=all_places_no_search_ocr&query_place_id=ChIJq1j5vcAhdTERD5u76UtnG3I"
"ChIJj6XRl_8hdTERR5Wz6jd4sVc","Quán ăn gia đình Nông dân hội quán","Nhà hàng",,,,,,,,,"Nhà hàng","10.8583776","106.8384742","26 Đường Số 6, Long Bình, Quận 9, Thành phố Hồ Chí Minh, Việt Nam","false","https://www.google.com/maps/search/?api=1&query=all_places_no_search_ocr&query_place_id=ChIJj6XRl_8hdTERR5Wz6jd4sVc"
"ChIJ9YUkVu4pdTERtbG2U-lRbwE","CÔNG TY TNHH XÂY DỰNG THÉP BÌNH NGUYÊN","Nhà sản xuất","Nhà thầu thi công phần cơ khí","Nhà thầu thi công phần lợp tôn","Kỹ sư kết cấu",,,,,,"Nhà sản xuất","10.8579955","106.8420817","16 Đường Số 6, Long Bình, Quận 9, Thành phố Hồ Chí Minh, Việt Nam","false","https://www.google.com/maps/search/?api=1&query=all_places_no_search_ocr&query_place_id=ChIJ9YUkVu4pdTERtbG2U-lRbwE"
"ChIJ0QbsIJggdTER1Q_UkUrRVu8","Lê Thiên Ân - Xưởng sản xuất đàn Guitar","Cửa hàng bán đàn ghita",,,,,,,,,"Cửa hàng bán đàn ghita","10.8579089","106.8434657","129 Đường Số 6, Long Bình, Quận 9, Thành phố Hồ Chí Minh, Việt Nam","false","https://www.google.com/maps/search/?api=1&query=all_places_no_search_ocr&query_place_id=ChIJ0QbsIJggdTER1Q_UkUrRVu8"
"ChIJ0_25AkkhdTERJOe7wT2JNCM","Hotel 6","Khách sạn",,,,,,,,,"Khách sạn","10.8576313","106.8357688","952 Nguyễn Xiển, Long Bình, Quận 9, Thành phố Hồ Chí Minh, Việt Nam","false","https://www.google.com/maps/search/?api=1&query=all_places_no_search_ocr&query_place_id=ChIJ0_25AkkhdTERJOe7wT2JNCM"
"ChIJfx-AXrsgdTERKN6HYK_BaRM","Hoa Viên 979","Nhà hàng",,,,,,,,,"Nhà hàng","10.8572215","106.8341482","979 Nguyễn Xiển, Long Bình, Quận 9, Thành phố Hồ Chí Minh, Việt Nam","false","https://www.google.com/maps/search/?api=1&query=all_places_no_search_ocr&query_place_id=ChIJfx-AXrsgdTERKN6HYK_BaRM"
"ChIJhRsxd5cgdTERnIGvO2eXB2w","VietCast Ltd","Văn phòng công ty",,,,,,,,,"Văn phòng công ty","10.8570691","106.8441319","23/4, 23/4 Nguyễn Xiển, Long Bình, Quận 9, Thành phố Hồ Chí Minh, Việt Nam","false","https://www.google.com/maps/search/?api=1&query=all_places_no_search_ocr&query_place_id=ChIJhRsxd5cgdTERnIGvO2eXB2w"
"ChIJS06OXrsgdTERskib0pnKez4","Cửa Hàng Dầu Nhớt Sơn Duy","Trạm xăng",,,,,,,,,"Trạm xăng","10.8567148","106.8352917","944 Nguyễn Xiển, Long Bình, Quận 9, Thành phố Hồ Chí Minh, Việt Nam","false","https://www.google.com/maps/search/?api=1&query=all_places_no_search_ocr&query_place_id=ChIJS06OXrsgdTERskib0pnKez4"
"ChIJfaHWaKAgdTERdHn1nvyy5VU","Trường Mầm Non Long Bình","Trường mầm non",,,,,,,,,"Trường mầm non","10.8557348","106.8376096","02 Trần Trọng Khiêm, Long Bình, Quận 9, Thành phố Hồ Chí Minh, Việt Nam","false","https://www.google.com/maps/search/?api=1&query=all_places_no_search_ocr&query_place_id=ChIJfaHWaKAgdTERdHn1nvyy5VU"
"ChIJz_JxNrogdTERmO-MSRwEAtM","Nghĩa Trang Phúc An Viên","Nghĩa trang",,,,,,,,,"Nghĩa trang","10.8545781","106.8310136","Long Thạnh Mỹ, Quận 9, Thành phố Hồ Chí Minh, Việt Nam","false","https://www.google.com/maps/search/?api=1&query=all_places_no_search_ocr&query_place_id=ChIJz_JxNrogdTERmO-MSRwEAtM"
"ChIJM-ZLKNUhdTERDTz36DxBMhc","Ghế Massage Dr.Care Chính Hãng Mỹ Quận 9","Cửa hàng","Cửa hàng chăm sóc sức khỏe và làm đẹp","Trung tâm mua sắm",,,,,,,"Cửa hàng","10.855583","106.8345706","967B Nguyễn Xiển, Long Bình, Quận 9, Thành phố Hồ Chí Minh 71217, Việt Nam","false","https://www.google.com/maps/search/?api=1&query=all_places_no_search_ocr&query_place_id=ChIJM-ZLKNUhdTERDTz36DxBMhc"
"ChIJo63T9LwgdTERLm49IZEBM30","HONDAPLUS VIETNAM",,,,,,,,,,,"10.8552595","106.8369695","1 Đường 7A, Long Bình, Quận 9, Đồng Nai, Việt Nam","false","https://www.google.com/maps/search/?api=1&query=all_places_no_search_ocr&query_place_id=ChIJo63T9LwgdTERLm49IZEBM30"
"ChIJVRC6y5EhdTERMkSpf-OWbOI","Mì Quảng Bà Ngoại","Nhà hàng gia đình",,,,,,,,,"Nhà hàng gia đình","10.8530975","106.8334882","915a Nguyễn Xiển, Long Thạnh Mỹ, Quận 9, Thành phố Hồ Chí Minh, Việt Nam","false","https://www.google.com/maps/search/?api=1&query=all_places_no_search_ocr&query_place_id=ChIJVRC6y5EhdTERMkSpf-OWbOI"
"ChIJYZKgJgAldTERIu0jpFx4mWE","Rèm Cửa Phát Đạt","Cửa hàng rèm và màn trập",,,,,,,,,"Cửa hàng rèm và màn trập","10.7779724","106.7664479","4/Đường 12/1 1, Khu Phố 1, Quận 2, Thành phố Hồ Chí Minh, Việt Nam","false","https://www.google.com/maps/search/?api=1&query=all_places_no_search_ocr&query_place_id=ChIJYZKgJgAldTERIu0jpFx4mWE"
"ChIJq6vv6i4kdTERCRlVBFCkChw","Hồ Câu Cá Ao Sen","Nhà hàng",,,,,,,,,"Nhà hàng","10.7779706","106.7781522","QQHH+57J, Bình Trưng Đông, Quận 2, Thành phố Hồ Chí Minh, Việt Nam","false","https://www.google.com/maps/search/?api=1&query=all_places_no_search_ocr&query_place_id=ChIJq6vv6i4kdTERCRlVBFCkChw"
"ChIJpQyxYrkgdTERqLS3MlgQdXY","Trường Trung Học Cơ Sở Hưng Bình","Trường học",,,,,,,,,"Trường học","10.8502404","106.8304171","819 Nguyễn Xiển, Long Thạnh Mỹ, Quận 9, Thành phố Hồ Chí Minh, Việt Nam","false","https://www.google.com/maps/search/?api=1&query=all_places_no_search_ocr&query_place_id=ChIJpQyxYrkgdTERqLS3MlgQdXY"
"ChIJXZ0aVwAndTERJVrWn8PG_Yw","Hủ tíu","Khu ăn uống",,,,,,,,,"Khu ăn uống","10.8354749","106.7259256","42 Đ. Sô 48, khu phố 6, Thủ Đức, Thành phố Hồ Chí Minh 71315, Việt Nam","false","https://www.google.com/maps/search/?api=1&query=all_places_no_search_ocr&query_place_id=ChIJXZ0aVwAndTERJVrWn8PG_Yw"
"ChIJOzrOaNEldTERZn97UCZv1sQ","Chùa Thiền Tôn 2","Chùa phật giáo",,,,,,,,,"Chùa phật giáo","10.7772324","106.7714494","264 Đường số 30, Cát Lái, Quận 2, Thành phố Hồ Chí Minh, Việt Nam","false","https://www.google.com/maps/search/?api=1&query=all_places_no_search_ocr&query_place_id=ChIJOzrOaNEldTERZn97UCZv1sQ"
"ChIJQwUT1DsldTER1eOjmPfG-Ss","Nhà Trọ Quận 2 (số 203)","Lưu trú nhà dân",,,,,,,,,"Lưu trú nhà dân","10.776955","106.7733762","203 Đường Số 40, Bình Trưng Đông, Quận 2, Thành phố Hồ Chí Minh 700000, Việt Nam","false","https://www.google.com/maps/search/?api=1&query=all_places_no_search_ocr&query_place_id=ChIJQwUT1DsldTER1eOjmPfG-Ss"
"ChIJKfZ4GBohdTERBJwSnksBIuc","Siêu thị Bách hoá XANH 807 Nguyễn Xiển","Siêu thị",,,,,,,,,"Siêu thị","10.8486956","106.8315556","807 Nguyễn Xiển, KP. Long Hòa, P, Quận 9, Thành phố Hồ Chí Minh, Việt Nam","false","https://www.google.com/maps/search/?api=1&query=all_places_no_search_ocr&query_place_id=ChIJKfZ4GBohdTERBJwSnksBIuc"
"ChIJF0hCCZgndTERcLA8m_7Na98","R4 Kenpefume","Cửa hàng nước hoa",,,,,,,,,"Cửa hàng nước hoa","10.833696","106.7243277","414/14/4, Đ. Kha Vạn Cân, Hiệp Bình Chánh, Thủ Đức, Thành phố Hồ Chí Minh 700000, Việt Nam","false","https://www.google.com/maps/search/?api=1&query=all_places_no_search_ocr&query_place_id=ChIJF0hCCZgndTERcLA8m_7Na98"
"ChIJx7Y3M3YmdTERpg2aVVFwxro","Siêu thị điện thoại Thế Giới Di Động","Cửa hàng điện thoại di động",,,,,,,,,"Cửa hàng điện thoại di động","10.7768259","106.7655064","543 Nguyễn Thị Định, Cát Lái, Tp Thủ Đức, Thành phố Hồ Chí Minh 700000, Việt Nam","false","https://www.google.com/maps/search/?api=1&query=all_places_no_search_ocr&query_place_id=ChIJx7Y3M3YmdTERpg2aVVFwxro"
"ChIJTaIr2s4hdTERv7-mrbSyXaQ","Cửa hàng Viettel Long Thạnh Mỹ Vinhomes Grand Park","Nhà cung cấp dịch vụ viễn thông",,,,,,,,,"Nhà cung cấp dịch vụ viễn thông","10.8478393","106.8298749","31 Đường 28 Long Thạnh Mỹ TP.Thủ Đức, Quận 9, Thành phố Hồ Chí Minh, Việt Nam","false","https://www.google.com/maps/search/?api=1&query=all_places_no_search_ocr&query_place_id=ChIJTaIr2s4hdTERv7-mrbSyXaQ"
"ChIJ4WLa8NQndTER69wdlA3bA1Q","Nhà hàng hải sản Hiếu Hàu Sữa 2 (Cá Sấu Hoa Cà cũ)","Nhà hàng hải sản","Quán bia sân vườn","Nhà hàng gia đình","Khu ăn uống",,,,,,"Nhà hàng hải sản","10.8333761","106.726963","130/2 Đ. Kha Vạn Cân, Hiệp Bình Chánh, Thủ Đức, Thành phố Hồ Chí Minh 700000, Việt Nam","false","https://www.google.com/maps/search/?api=1&query=all_places_no_search_ocr&query_place_id=ChIJ4WLa8NQndTER69wdlA3bA1Q"
"ChIJif6OkH0odTERbUuAaWAGA28","Co.opmart Bình Triệu","Siêu thị",,,,,,,,,"Siêu thị","10.8327984","106.7154142","Đường số 10, Hiệp Bình Chánh, Thành Phố Thủ Đức, Thành phố Hồ Chí Minh, Việt Nam","false","https://www.google.com/maps/search/?api=1&query=all_places_no_search_ocr&query_place_id=ChIJif6OkH0odTERbUuAaWAGA28"
"ChIJbyKnbG4ldTER6VHHB83s--M","Đội CSGT Cát Lái","Cảnh sát tiểu bang",,,,,,,,,"Cảnh sát tiểu bang","10.7760626","106.7723575","63 Đường Số 5, Cát Lái, Quận 2, Thành phố Hồ Chí Minh, Việt Nam","false","https://www.google.com/maps/search/?api=1&query=all_places_no_search_ocr&query_place_id=ChIJbyKnbG4ldTER6VHHB83s--M"
"ChIJNdaNvtQndTERISYufH_vtF8","Lẩu Bò Thiên Tân","Quán ăn nhỏ","Nhà hàng",,,,,,,,"Quán ăn nhỏ","10.8324621","106.7280533","21 Đ. Số 25, Kp 5, Thủ Đức, Thành phố Hồ Chí Minh, Việt Nam","false","https://www.google.com/maps/search/?api=1&query=all_places_no_search_ocr&query_place_id=ChIJNdaNvtQndTERISYufH_vtF8"
"ChIJweK_15cldTERBcMTBxhy8h0","Câu Cá Giải Trí 5 Trận","Câu lạc bộ giải trí tư nhân",,,,,,,,,"Câu lạc bộ giải trí tư nhân","10.7757415","106.7763467","108 đường 5, Khu phố 2, TP Thủ Đức, Thành phố Hồ Chí Minh, Việt Nam","false","https://www.google.com/maps/search/?api=1&query=all_places_no_search_ocr&query_place_id=ChIJweK_15cldTERBcMTBxhy8h0"
"ChIJAy-f9n8odTERcakbpaKCy_M","Sân bóng đá Phúc Thành","Sân bóng đá",,,,,,,,,"Sân bóng đá","10.832452","106.723197","RPJF+X7P, Hiệp Bình Chánh, Thủ Đức, Thành phố Hồ Chí Minh, Việt Nam","false","https://www.google.com/maps/search/?api=1&query=all_places_no_search_ocr&query_place_id=ChIJAy-f9n8odTERcakbpaKCy_M"
"ChIJ2QsBUi0kdTEReGVoI3Ak_LI","THCS Thạnh Mỹ Lợi","Trường THCS",,,,,,,,,"Trường THCS","10.77493","106.7706115","42 Đường Số 5, Cát Lái, Quận 2, Thành phố Hồ Chí Minh, Việt Nam","false","https://www.google.com/maps/search/?api=1&query=all_places_no_search_ocr&query_place_id=ChIJ2QsBUi0kdTEReGVoI3Ak_LI"
"ChIJqX1GIT8hdTERztMF6Rs0Qkw","Doanh trại Quân đội","Văn phòng chính phủ",,,,,,,,,"Văn phòng chính phủ","10.8461527","106.8221977","RRWC+FV8, Nguyễn Văn Thạnh, Long Thạnh Mỹ, Quận 9, Thành phố Hồ Chí Minh, Việt Nam","false","https://www.google.com/maps/search/?api=1&query=all_places_no_search_ocr&query_place_id=ChIJqX1GIT8hdTERztMF6Rs0Qkw"
"ChIJ0xurMIAodTERT3MuOIevdMY","Chùa Ưu Đàm","Chùa phật giáo","Chùa",,,,,,,,"Chùa phật giáo","10.8299356","106.7218852","259 Đ. Kha Vạn Cân, Hiệp Bình Chánh, Thành Phố Thủ Đức, Thành phố Hồ Chí Minh, Việt Nam","false","https://www.google.com/maps/search/?api=1&query=all_places_no_search_ocr&query_place_id=ChIJ0xurMIAodTERT3MuOIevdMY"
"ChIJdSIJd20sdTEREP1tuIvZrc4","Greencivil",,,,,,,,,,,"10.7748121","106.7639066","83A Đường Số 16, Phường Thạnh Mỹ Lợi, Quận 2, Thành phố Hồ Chí Minh, Việt Nam","false","https://www.google.com/maps/search/?api=1&query=all_places_no_search_ocr&query_place_id=ChIJdSIJd20sdTEREP1tuIvZrc4"
"ChIJMXamAgAndTERl4O3CD3Dr1w","Hủ Tiếu Sa Đéc - SUNEM","Nhà hàng chuyên phục vụ bữa sáng",,,,,,,,,"Nhà hàng chuyên phục vụ bữa sáng","10.8298918","106.7297218","29 Đ. Số 3, Hiệp Bình Chánh, Thủ Đức, Thành phố Hồ Chí Minh, Việt Nam","false","https://www.google.com/maps/search/?api=1&query=all_places_no_search_ocr&query_place_id=ChIJMXamAgAndTERl4O3CD3Dr1w"
"ChIJ__9PYtIldTERgKBD0yxuees","Nhà hàng Minh Anh","Nhà hàng",,,,,,,,,"Nhà hàng","10.7738693","106.7701052","709 Nguyễn Thị Định, Cát Lái, Quận 2, Thành phố Hồ Chí Minh, Việt Nam","false","https://www.google.com/maps/search/?api=1&query=all_places_no_search_ocr&query_place_id=ChIJ__9PYtIldTERgKBD0yxuees"
"ChIJwT6Qzz4hdTERfKtfXIIxqF4","Top Cty Xây Dựng Nhà Uy Tính Tại TPHCM","Công ty xây dựng nhà ở",,,,,,,,,"Công ty xây dựng nhà ở","10.8453734","106.8254893","79/17 đường 20, tổ 5, khu phố 1, Thành Phố Thủ Đức, Thành phố Hồ Chí Minh 70000, Việt Nam","false","https://www.google.com/maps/search/?api=1&query=all_places_no_search_ocr&query_place_id=ChIJwT6Qzz4hdTERfKtfXIIxqF4"
"ChIJt7u5W4YodTER_Q7jKUGkgy0","Trung Tâm Đăng Kiểm Xe Cơ Giới 50-03S","Trạm đăng kiểm xe",,,,,,,,,"Trạm đăng kiểm xe","10.8279614","106.7134697","79 QL13, Hiệp Bình Chánh, Tp Thủ đức, Thành phố Hồ Chí Minh, Việt Nam","false","https://www.google.com/maps/search/?api=1&query=all_places_no_search_ocr&query_place_id=ChIJt7u5W4YodTER_Q7jKUGkgy0"
"ChIJ4R35us0ldTERgB0O9uTkuDU","Cây Xăng","Trạm xăng",,,,,,,,,"Trạm xăng","10.7726792","106.7667869","QQF8+3PF, Phường Thạnh Mỹ Lợi, Quận 2, Thành phố Hồ Chí Minh, Việt Nam","false","https://www.google.com/maps/search/?api=1&query=all_places_no_search_ocr&query_place_id=ChIJ4R35us0ldTERgB0O9uTkuDU"
"ChIJbYoi2scgdTERn_bEArbEmmM","Chùa Quang Bửu","Chùa phật giáo",,,,,,,,,"Chùa phật giáo","10.8454224","106.8298531","23/253 Nguyễn Xiển, Long Thạnh Mỹ, Quận 9, Thành phố Hồ Chí Minh, Việt Nam","false","https://www.google.com/maps/search/?api=1&query=all_places_no_search_ocr&query_place_id=ChIJbYoi2scgdTERn_bEArbEmmM"
"ChIJY-_w1DApdTERW9vtnRjM__4","CGV Giga Mall Thủ Đức","Rạp chiếu phim",,,,,,,,,"Rạp chiếu phim","10.8276003","106.7212132","Tầng 6 TTTM Giga Mall, 240, 242 Phạm Văn Đồng, Hiệp Bình Chánh, Thủ Đức, Thành phố Hồ Chí Minh 700000, Việt Nam","false","https://www.google.com/maps/search/?api=1&query=all_places_no_search_ocr&query_place_id=ChIJY-_w1DApdTERW9vtnRjM__4"
"ChIJpwBy-R0ldTERTVeYPJ4n_38","CC Thạnh Mỹ Lợi","Chung cư",,,,,,,,,"Chung cư","10.7717567","106.7714283","11-14 Đường Trương Gia Mô, Phường Thạnh Mỹ Lợi, Quận 2, Thành phố Hồ Chí Minh, Việt Nam","false","https://www.google.com/maps/search/?api=1&query=all_places_no_search_ocr&query_place_id=ChIJpwBy-R0ldTERTVeYPJ4n_38"
"ChIJu-e418ogdTER1mg5gduapBA","Trường THPT Nguyễn Huệ","Trường cấp ba",,,,,,,,,"Trường cấp ba","10.8451107","106.8186276","13 Đường số 13, Long Thạnh Mỹ, Quận 9, Thành phố Hồ Chí Minh, Việt Nam","false","https://www.google.com/maps/search/?api=1&query=all_places_no_search_ocr&query_place_id=ChIJu-e418ogdTER1mg5gduapBA"
"ChIJTce7GOAndTERP8wYTMMkLzw","Căn hộ Chung cư Opal Garden","Chung cư",,,,,,,,,"Chung cư","10.8269114","106.7230973","RPGF+R7P, Đ. Số 20, Khu Phố 4, Thủ Đức, Thành phố Hồ Chí Minh 700000, Việt Nam","false","https://www.google.com/maps/search/?api=1&query=all_places_no_search_ocr&query_place_id=ChIJTce7GOAndTERP8wYTMMkLzw"
"ChIJSxqf28cgdTERol7JzFmcQVU","Đình Long Hòa","Nơi thờ cúng",,,,,,,,,"Nơi thờ cúng","10.844859","106.8306527","654 Nguyễn Xiển, Long Thạnh Mỹ, Quận 9, Thành phố Hồ Chí Minh, Việt Nam","false","https://www.google.com/maps/search/?api=1&query=all_places_no_search_ocr&query_place_id=ChIJSxqf28cgdTERol7JzFmcQVU"
"ChIJlQ0rqMMhdTER1t173XxOLxo","Garage Auto An Phong","Xưởng sửa chữa ô tô","Dịch vụ điều hòa ô tô","Xưởng máy ô tô","Đại lý ô tô","Bãi rửa xe ô tô",,,,,"Xưởng sửa chữa ô tô","10.8445508","106.8292962","9 Đường số 24, Long Thạnh Mỹ, Quận 9, Thành phố Hồ Chí Minh, Việt Nam","false","https://www.google.com/maps/search/?api=1&query=all_places_no_search_ocr&query_place_id=ChIJlQ0rqMMhdTER1t173XxOLxo"
"ChIJ05I4AckgdTERLUy4eTbIoZ4","Nhà thờ Giáo xứ Long Thạnh Mỹ","Nhà thờ Công giáo",,,,,,,,,"Nhà thờ Công giáo","10.8445163","106.8264145","67 Phan Đạt Đức, Long Thạnh Mỹ, Quận 9, Thành phố Hồ Chí Minh, Việt Nam","false","https://www.google.com/maps/search/?api=1&query=all_places_no_search_ocr&query_place_id=ChIJ05I4AckgdTERLUy4eTbIoZ4"
"ChIJGQzjeQApdTERbxFSwaDyxv4","Decal Việt Nam","Cửa hàng sửa chữa xe tay ga",,,,,,,,,"Cửa hàng sửa chữa xe tay ga","10.8259754","106.7131963","10 Phạm Văn Đồng, Hiệp Bình Chánh, Thủ Đức, Thành phố Hồ Chí Minh, Việt Nam","false","https://www.google.com/maps/search/?api=1&query=all_places_no_search_ocr&query_place_id=ChIJGQzjeQApdTERbxFSwaDyxv4"
"ChIJuXwRRrQpdTER0NcEvOrPSXU","White Palace Phạm Văn Đồng","Trung tâm hội nghị",,,,,,,,,"Trung tâm hội nghị","10.82588","106.7164426","588 Phạm Văn Đồng, Hiệp Bình Chánh, Thủ Đức, Thành phố Hồ Chí Minh 700000, Việt Nam","false","https://www.google.com/maps/search/?api=1&query=all_places_no_search_ocr&query_place_id=ChIJuXwRRrQpdTER0NcEvOrPSXU"
"ChIJEWvXcxkhdTERlVcOm_Up6tM","Tiệm Chè Đà Lạt Hương Dung","Trà trân châu",,,,,,,,,"Trà trân châu","10.8434025","106.8187776","196 Nguyễn Văn Tăng, P, Quận 9, Thành phố Hồ Chí Minh, Việt Nam","false","https://www.google.com/maps/search/?api=1&query=all_places_no_search_ocr&query_place_id=ChIJEWvXcxkhdTERlVcOm_Up6tM"
"ChIJOfVTgG4hdTERjQzVwlisys0","Winmart +","Siêu thị",,,,,,,,,"Siêu thị","10.8430285","106.8195236","199 Nguyễn Văn Tăng, Long Thạnh Mỹ, Quận 9, Thành phố Hồ Chí Minh 71216, Việt Nam","false","https://www.google.com/maps/search/?api=1&query=all_places_no_search_ocr&query_place_id=ChIJOfVTgG4hdTERjQzVwlisys0"
"ChIJb6e1FgAhdTERjkULyJx4H4c","Meoheo Pet Shop","Cửa hàng vật nuôi",,,,,,,,,"Cửa hàng vật nuôi","10.8428379","106.8270791","76 Nguyễn Văn Thạnh, Long Thạnh Mỹ, Quận 9, Thành phố Hồ Chí Minh, Việt Nam","false","https://www.google.com/maps/search/?api=1&query=all_places_no_search_ocr&query_place_id=ChIJb6e1FgAhdTERjkULyJx4H4c"
"ChIJu8P6d10hdTER8RulpqWBuRU","Nhà Sách Khánh An","Hiệu sách",,,,,,,,,"Hiệu sách","10.8421956","106.8289447","568 Nguyễn Xiển, Long Thạnh Mỹ, Thủ Đức, Thành phố Hồ Chí Minh 700000, Việt Nam","false","https://www.google.com/maps/search/?api=1&query=all_places_no_search_ocr&query_place_id=ChIJu8P6d10hdTER8RulpqWBuRU"
"ChIJJ35z8HgmdTER1MA1WPZFgJ8","Homyland 1","Khu liên hợp căn hộ",,,,,,,,,"Khu liên hợp căn hộ","10.7864977","106.7628811","202 Đ. Nguyễn Duy Trinh, Phường Bình Trưng Tây, Quận 2, Thành phố Hồ Chí Minh, Việt Nam","false","https://www.google.com/maps/search/?api=1&query=all_places_no_search_ocr&query_place_id=ChIJJ35z8HgmdTER1MA1WPZFgJ8"
